blockname,date,event_key,event_id,event_id_char,event_ts
2022_05_23_abb07,2022_05_23,1,11,break_engaged,0
2022_05_23_abb07,2022_05_23,1,13,spout_extended,0
2022_05_23_abb07,2022_05_23,1,1,start_session,0
2022_05_23_abb07,2022_05_23,1,15,spout_retracted,0
2022_05_23_abb07,2022_05_23,1,13,spout_extended,12238
2022_05_23_abb07,2022_05_23,1,35,lick_05,12391
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,12391
2022_05_23_abb07,2022_05_23,1,14,sol_offset,12402
2022_05_23_abb07,2022_05_23,1,35,lick_05,12526
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,12526
2022_05_23_abb07,2022_05_23,1,14,sol_offset,12537
2022_05_23_abb07,2022_05_23,1,35,lick_05,12681
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,12681
2022_05_23_abb07,2022_05_23,1,14,sol_offset,12692
2022_05_23_abb07,2022_05_23,1,35,lick_05,12809
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,12809
2022_05_23_abb07,2022_05_23,1,14,sol_offset,12820
2022_05_23_abb07,2022_05_23,1,35,lick_05,12948
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,12948
2022_05_23_abb07,2022_05_23,1,14,sol_offset,12959
2022_05_23_abb07,2022_05_23,1,35,lick_05,13099
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,13099
2022_05_23_abb07,2022_05_23,1,14,sol_offset,13110
2022_05_23_abb07,2022_05_23,1,35,lick_05,13246
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,13246
2022_05_23_abb07,2022_05_23,1,14,sol_offset,13257
2022_05_23_abb07,2022_05_23,1,35,lick_05,13385
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,13385
2022_05_23_abb07,2022_05_23,1,14,sol_offset,13396
2022_05_23_abb07,2022_05_23,1,35,lick_05,13532
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,13532
2022_05_23_abb07,2022_05_23,1,14,sol_offset,13543
2022_05_23_abb07,2022_05_23,1,35,lick_05,13683
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,13683
2022_05_23_abb07,2022_05_23,1,14,sol_offset,13694
2022_05_23_abb07,2022_05_23,1,35,lick_05,13841
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,13841
2022_05_23_abb07,2022_05_23,1,14,sol_offset,13852
2022_05_23_abb07,2022_05_23,1,35,lick_05,13996
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,13996
2022_05_23_abb07,2022_05_23,1,14,sol_offset,14007
2022_05_23_abb07,2022_05_23,1,35,lick_05,14167
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,14167
2022_05_23_abb07,2022_05_23,1,14,sol_offset,14178
2022_05_23_abb07,2022_05_23,1,35,lick_05,14325
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,14325
2022_05_23_abb07,2022_05_23,1,14,sol_offset,14336
2022_05_23_abb07,2022_05_23,1,35,lick_05,14487
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,14487
2022_05_23_abb07,2022_05_23,1,14,sol_offset,14498
2022_05_23_abb07,2022_05_23,1,35,lick_05,14642
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,14642
2022_05_23_abb07,2022_05_23,1,14,sol_offset,14653
2022_05_23_abb07,2022_05_23,1,35,lick_05,14820
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,14820
2022_05_23_abb07,2022_05_23,1,14,sol_offset,14831
2022_05_23_abb07,2022_05_23,1,35,lick_05,14986
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,14986
2022_05_23_abb07,2022_05_23,1,14,sol_offset,14997
2022_05_23_abb07,2022_05_23,1,35,lick_05,15152
2022_05_23_abb07,2022_05_23,1,45,sol_onset_05,15152
2022_05_23_abb07,2022_05_23,1,14,sol_offset,15163
2022_05_23_abb07,2022_05_23,1,15,spout_retracted,15238
2022_05_23_abb07,2022_05_23,1,11,break_engaged,15239
2022_05_23_abb07,2022_05_23,1,15,spout_retracted,15439
2022_05_23_abb07,2022_05_23,1,130,radial_in_pos,16139
2022_05_23_abb07,2022_05_23,1,13,spout_extended,23425
2022_05_23_abb07,2022_05_23,1,31,lick,23563
2022_05_23_abb07,2022_05_23,1,41,sol_onset_01,23563
2022_05_23_abb07,2022_05_23,1,14,sol_offset,23581
2022_05_23_abb07,2022_05_23,1,31,lick,23694
2022_05_23_abb07,2022_05_23,1,41,sol_onset_01,23694
2022_05_23_abb07,2022_05_23,1,14,sol_offset,23712
2022_05_23_abb07,2022_05_23,1,31,lick,23833
2022_05_23_abb07,2022_05_23,1,41,sol_onset_01,23833
2022_05_23_abb07,2022_05_23,1,14,sol_offset,23851
2022_05_23_abb07,2022_05_23,1,31,lick,23961
2022_05_23_abb07,2022_05_23,1,41,sol_onset_01,23961
2022_05_23_abb07,2022_05_23,1,14,sol_offset,23979
2022_05_23_abb07,2022_05_23,1,31,lick,24100
2022_05_23_abb07,2022_05_23,1,41,sol_onset_01,24100
2022_05_23_abb07,2022_05_23,1,14,sol_offset,24118
2022_05_23_abb07,2022_05_23,1,31,lick,24247
2022_05_23_abb07,2022_05_23,1,41,sol_onset_01,24247
2022_05_23_abb07,2022_05_23,1,14,sol_offset,24265
2022_05_23_abb07,2022_05_23,1,31,lick,24394
2022_05_23_abb07,2022_05_23,1,41,sol_onset_01,24394
2022_05_23_abb07,2022_05_23,1,14,sol_offset,24412
2022_05_23_abb07,2022_05_23,1,31,lick,24534
2022_05_23_abb07,2022_05_23,1,41,sol_onset_01,24534
2022_05_23_abb07,2022_05_23,1,14,sol_offset,24552
