blockname,date,event_key,param_dynamic,param_ts,param_value
2022_05_27_abb12,2022_05_27,1,current_pos,0,0
2022_05_27_abb12,2022_05_27,1,current_pos,100,NA
2022_05_27_abb12,2022_05_27,1,current_pos,12525,4
2022_05_27_abb12,2022_05_27,1,current_pos,26861,1
2022_05_27_abb12,2022_05_27,1,current_pos,40475,2
2022_05_27_abb12,2022_05_27,1,current_pos,54625,4
2022_05_27_abb12,2022_05_27,1,current_pos,69575,1
2022_05_27_abb12,2022_05_27,1,current_pos,82262,2
2022_05_27_abb12,2022_05_27,1,current_pos,94329,3
2022_05_27_abb12,2022_05_27,1,current_pos,106054,3
2022_05_27_abb12,2022_05_27,1,current_pos,121220,0
2022_05_27_abb12,2022_05_27,1,current_pos,132767,3
2022_05_27_abb12,2022_05_27,1,current_pos,145091,1
2022_05_27_abb12,2022_05_27,1,current_pos,156443,4
2022_05_27_abb12,2022_05_27,1,current_pos,172362,4
2022_05_27_abb12,2022_05_27,1,current_pos,186447,0
2022_05_27_abb12,2022_05_27,1,current_pos,198950,3
2022_05_27_abb12,2022_05_27,1,current_pos,214730,2
2022_05_27_abb12,2022_05_27,1,current_pos,227011,0
2022_05_27_abb12,2022_05_27,1,current_pos,238998,1
2022_05_27_abb12,2022_05_27,1,current_pos,252123,2
2022_05_27_abb12,2022_05_27,1,current_pos,264391,3
2022_05_27_abb12,2022_05_27,1,current_pos,277827,1
2022_05_27_abb12,2022_05_27,1,current_pos,293323,2
2022_05_27_abb12,2022_05_27,1,current_pos,308273,1
2022_05_27_abb12,2022_05_27,1,current_pos,323650,4
2022_05_27_abb12,2022_05_27,1,current_pos,338415,2
2022_05_27_abb12,2022_05_27,1,current_pos,349602,3
2022_05_27_abb12,2022_05_27,1,current_pos,362137,0
2022_05_27_abb12,2022_05_27,1,current_pos,374779,4
2022_05_27_abb12,2022_05_27,1,current_pos,387478,0
2022_05_27_abb12,2022_05_27,1,current_pos,401804,4
2022_05_27_abb12,2022_05_27,1,current_pos,414437,2
2022_05_27_abb12,2022_05_27,1,current_pos,426406,1
2022_05_27_abb12,2022_05_27,1,current_pos,437480,3
2022_05_27_abb12,2022_05_27,1,current_pos,448884,4
2022_05_27_abb12,2022_05_27,1,current_pos,464705,1
2022_05_27_abb12,2022_05_27,1,current_pos,478934,0
2022_05_27_abb12,2022_05_27,1,current_pos,492231,2
2022_05_27_abb12,2022_05_27,1,current_pos,506677,3
2022_05_27_abb12,2022_05_27,1,current_pos,518889,0
2022_05_27_abb12,2022_05_27,1,current_pos,532982,1
2022_05_27_abb12,2022_05_27,1,current_pos,547144,3
2022_05_27_abb12,2022_05_27,1,current_pos,562120,0
2022_05_27_abb12,2022_05_27,1,current_pos,577032,2
2022_05_27_abb12,2022_05_27,1,current_pos,590909,2
2022_05_27_abb12,2022_05_27,1,current_pos,606623,3
2022_05_27_abb12,2022_05_27,1,current_pos,618405,4
2022_05_27_abb12,2022_05_27,1,current_pos,630917,1
2022_05_27_abb12,2022_05_27,1,current_pos,646076,0
2022_05_27_abb12,2022_05_27,1,current_pos,659184,4
2022_05_27_abb12,2022_05_27,1,current_pos,670772,1
2022_05_27_abb12,2022_05_27,1,current_pos,685047,3
2022_05_27_abb12,2022_05_27,1,current_pos,697861,1
2022_05_27_abb12,2022_05_27,1,current_pos,709724,4
2022_05_27_abb12,2022_05_27,1,current_pos,722185,0
2022_05_27_abb12,2022_05_27,1,current_pos,736476,0
2022_05_27_abb12,2022_05_27,1,current_pos,752219,4
2022_05_27_abb12,2022_05_27,1,current_pos,766917,2
2022_05_27_abb12,2022_05_27,1,current_pos,780200,3
2022_05_27_abb12,2022_05_27,1,current_pos,793536,2
2022_05_27_abb12,2022_05_27,1,current_pos,804810,2
2022_05_27_abb12,2022_05_27,1,current_pos,819384,0
2022_05_27_abb12,2022_05_27,1,current_pos,834697,1
2022_05_27_abb12,2022_05_27,1,current_pos,850584,2
2022_05_27_abb12,2022_05_27,1,current_pos,863313,4
2022_05_27_abb12,2022_05_27,1,current_pos,875723,0
2022_05_27_abb12,2022_05_27,1,current_pos,890408,4
2022_05_27_abb12,2022_05_27,1,current_pos,902714,3
2022_05_27_abb12,2022_05_27,1,current_pos,916737,3
2022_05_27_abb12,2022_05_27,1,current_pos,930610,1
2022_05_27_abb12,2022_05_27,1,current_pos,944609,0
2022_05_27_abb12,2022_05_27,1,current_pos,956593,2
2022_05_27_abb12,2022_05_27,1,current_pos,970630,3
2022_05_27_abb12,2022_05_27,1,current_pos,982957,1
2022_05_27_abb12,2022_05_27,1,current_pos,998656,4
2022_05_27_abb12,2022_05_27,1,current_pos,1012819,4
2022_05_27_abb12,2022_05_27,1,current_pos,1024067,2
2022_05_27_abb12,2022_05_27,1,current_pos,1039601,1
2022_05_27_abb12,2022_05_27,1,current_pos,1053566,0
2022_05_27_abb12,2022_05_27,1,current_pos,1064950,3
2022_05_27_abb12,2022_05_27,1,current_pos,1076154,0
2022_05_27_abb12,2022_05_27,1,current_pos,1087855,1
2022_05_27_abb12,2022_05_27,1,current_pos,1102525,2
2022_05_27_abb12,2022_05_27,1,current_pos,1118371,1
2022_05_27_abb12,2022_05_27,1,current_pos,1129644,0
2022_05_27_abb12,2022_05_27,1,current_pos,1143364,4
2022_05_27_abb12,2022_05_27,1,current_pos,1158266,3
2022_05_27_abb12,2022_05_27,1,current_pos,1169880,3
2022_05_27_abb12,2022_05_27,1,current_pos,1183897,2
2022_05_27_abb12,2022_05_27,1,current_pos,1195872,4
2022_05_27_abb12,2022_05_27,1,current_pos,1211807,0
2022_05_27_abb12,2022_05_27,1,current_pos,1223323,1
2022_05_27_abb12,2022_05_27,1,current_pos,1238055,2
2022_05_27_abb12,2022_05_27,1,current_pos,1249518,1
2022_05_27_abb12,2022_05_27,1,current_pos,1262555,2
2022_05_27_abb12,2022_05_27,1,current_pos,1275435,3
2022_05_27_abb12,2022_05_27,1,current_pos,1286791,4
2022_05_27_abb12,2022_05_27,1,current_pos,1299937,4
2022_05_27_abb12,2022_05_27,1,current_pos,1312660,3
2022_05_27_abb12,2022_05_27,1,current_pos,1327824,0
2022_05_27_abb12,2022_05_27,1,current_tone,NA,13000
