blockname,date,event_key,event_id,event_id_char,event_ts
2022_04_20_abb01,2022_04_20,1,11,break_engaged,0
2022_04_20_abb01,2022_04_20,1,13,spout_extended,0
2022_04_20_abb01,2022_04_20,1,1,start_session,0
2022_04_20_abb01,2022_04_20,1,15,spout_retracted,0
2022_04_20_abb01,2022_04_20,1,13,spout_extended,12238
2022_04_20_abb01,2022_04_20,1,31,lick,12679
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,12679
2022_04_20_abb01,2022_04_20,1,14,sol_offset,12697
2022_04_20_abb01,2022_04_20,1,31,lick,12961
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,12961
2022_04_20_abb01,2022_04_20,1,14,sol_offset,12979
2022_04_20_abb01,2022_04_20,1,31,lick,13162
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,13162
2022_04_20_abb01,2022_04_20,1,14,sol_offset,13180
2022_04_20_abb01,2022_04_20,1,31,lick,13321
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,13321
2022_04_20_abb01,2022_04_20,1,14,sol_offset,13339
2022_04_20_abb01,2022_04_20,1,31,lick,13457
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,13457
2022_04_20_abb01,2022_04_20,1,14,sol_offset,13475
2022_04_20_abb01,2022_04_20,1,31,lick,13572
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,13572
2022_04_20_abb01,2022_04_20,1,14,sol_offset,13590
2022_04_20_abb01,2022_04_20,1,31,lick,13704
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,13704
2022_04_20_abb01,2022_04_20,1,14,sol_offset,13722
2022_04_20_abb01,2022_04_20,1,31,lick,13812
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,13812
2022_04_20_abb01,2022_04_20,1,14,sol_offset,13830
2022_04_20_abb01,2022_04_20,1,31,lick,13943
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,13943
2022_04_20_abb01,2022_04_20,1,14,sol_offset,13961
2022_04_20_abb01,2022_04_20,1,31,lick,14067
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,14067
2022_04_20_abb01,2022_04_20,1,14,sol_offset,14085
2022_04_20_abb01,2022_04_20,1,31,lick,14206
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,14206
2022_04_20_abb01,2022_04_20,1,14,sol_offset,14224
2022_04_20_abb01,2022_04_20,1,31,lick,14334
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,14334
2022_04_20_abb01,2022_04_20,1,14,sol_offset,14352
2022_04_20_abb01,2022_04_20,1,31,lick,14481
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,14481
2022_04_20_abb01,2022_04_20,1,14,sol_offset,14499
2022_04_20_abb01,2022_04_20,1,31,lick,14612
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,14612
2022_04_20_abb01,2022_04_20,1,14,sol_offset,14630
2022_04_20_abb01,2022_04_20,1,31,lick,14752
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,14752
2022_04_20_abb01,2022_04_20,1,14,sol_offset,14770
2022_04_20_abb01,2022_04_20,1,31,lick,14892
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,14892
2022_04_20_abb01,2022_04_20,1,14,sol_offset,14910
2022_04_20_abb01,2022_04_20,1,31,lick,15049
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,15049
2022_04_20_abb01,2022_04_20,1,14,sol_offset,15067
2022_04_20_abb01,2022_04_20,1,31,lick,15177
2022_04_20_abb01,2022_04_20,1,41,sol_onset_01,15177
2022_04_20_abb01,2022_04_20,1,14,sol_offset,15195
2022_04_20_abb01,2022_04_20,1,15,spout_retracted,15238
2022_04_20_abb01,2022_04_20,1,11,break_engaged,15239
2022_04_20_abb01,2022_04_20,1,15,spout_retracted,15439
2022_04_20_abb01,2022_04_20,1,130,radial_in_pos,16139
2022_04_20_abb01,2022_04_20,1,13,spout_extended,23425
2022_04_20_abb01,2022_04_20,1,33,lick_03,23693
2022_04_20_abb01,2022_04_20,1,43,sol_onset_03,23693
2022_04_20_abb01,2022_04_20,1,14,sol_offset,23718
2022_04_20_abb01,2022_04_20,1,33,lick_03,23832
2022_04_20_abb01,2022_04_20,1,43,sol_onset_03,23832
2022_04_20_abb01,2022_04_20,1,14,sol_offset,23857
2022_04_20_abb01,2022_04_20,1,33,lick_03,23956
2022_04_20_abb01,2022_04_20,1,43,sol_onset_03,23956
2022_04_20_abb01,2022_04_20,1,14,sol_offset,23981
2022_04_20_abb01,2022_04_20,1,33,lick_03,24165
2022_04_20_abb01,2022_04_20,1,43,sol_onset_03,24165
2022_04_20_abb01,2022_04_20,1,14,sol_offset,24190
2022_04_20_abb01,2022_04_20,1,33,lick_03,24293
2022_04_20_abb01,2022_04_20,1,43,sol_onset_03,24293
2022_04_20_abb01,2022_04_20,1,14,sol_offset,24318
2022_04_20_abb01,2022_04_20,1,33,lick_03,24428
2022_04_20_abb01,2022_04_20,1,43,sol_onset_03,24428
2022_04_20_abb01,2022_04_20,1,14,sol_offset,24453
2022_04_20_abb01,2022_04_20,1,33,lick_03,24652
2022_04_20_abb01,2022_04_20,1,43,sol_onset_03,24652
2022_04_20_abb01,2022_04_20,1,14,sol_offset,24677
2022_04_20_abb01,2022_04_20,1,15,spout_retracted,26425
2022_04_20_abb01,2022_04_20,1,11,break_engaged,26426
2022_04_20_abb01,2022_04_20,1,15,spout_retracted,26626
2022_04_20_abb01,2022_04_20,1,130,radial_in_pos,27326
2022_04_20_abb01,2022_04_20,1,13,spout_extended,38538
2022_04_20_abb01,2022_04_20,1,34,lick_04,38840
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,38840
2022_04_20_abb01,2022_04_20,1,14,sol_offset,38868
2022_04_20_abb01,2022_04_20,1,34,lick_04,38982
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,38982
2022_04_20_abb01,2022_04_20,1,14,sol_offset,39010
2022_04_20_abb01,2022_04_20,1,34,lick_04,39130
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,39130
2022_04_20_abb01,2022_04_20,1,14,sol_offset,39158
2022_04_20_abb01,2022_04_20,1,34,lick_04,39304
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,39304
2022_04_20_abb01,2022_04_20,1,14,sol_offset,39332
2022_04_20_abb01,2022_04_20,1,34,lick_04,39462
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,39462
2022_04_20_abb01,2022_04_20,1,14,sol_offset,39490
2022_04_20_abb01,2022_04_20,1,34,lick_04,39614
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,39614
2022_04_20_abb01,2022_04_20,1,14,sol_offset,39642
2022_04_20_abb01,2022_04_20,1,34,lick_04,39749
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,39749
2022_04_20_abb01,2022_04_20,1,14,sol_offset,39777
2022_04_20_abb01,2022_04_20,1,34,lick_04,39904
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,39904
2022_04_20_abb01,2022_04_20,1,14,sol_offset,39932
2022_04_20_abb01,2022_04_20,1,34,lick_04,40043
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,40043
2022_04_20_abb01,2022_04_20,1,14,sol_offset,40071
2022_04_20_abb01,2022_04_20,1,34,lick_04,40205
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,40205
2022_04_20_abb01,2022_04_20,1,14,sol_offset,40233
2022_04_20_abb01,2022_04_20,1,34,lick_04,40348
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,40348
2022_04_20_abb01,2022_04_20,1,14,sol_offset,40376
2022_04_20_abb01,2022_04_20,1,34,lick_04,40530
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,40530
2022_04_20_abb01,2022_04_20,1,14,sol_offset,40558
2022_04_20_abb01,2022_04_20,1,34,lick_04,40696
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,40696
2022_04_20_abb01,2022_04_20,1,14,sol_offset,40724
2022_04_20_abb01,2022_04_20,1,34,lick_04,40855
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,40855
2022_04_20_abb01,2022_04_20,1,14,sol_offset,40883
2022_04_20_abb01,2022_04_20,1,34,lick_04,41017
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,41017
2022_04_20_abb01,2022_04_20,1,14,sol_offset,41046
2022_04_20_abb01,2022_04_20,1,34,lick_04,41184
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,41184
2022_04_20_abb01,2022_04_20,1,14,sol_offset,41212
2022_04_20_abb01,2022_04_20,1,34,lick_04,41365
2022_04_20_abb01,2022_04_20,1,44,sol_onset_04,41365
2022_04_20_abb01,2022_04_20,1,14,sol_offset,41393
2022_04_20_abb01,2022_04_20,1,34,lick_04,41520
