blockname,date,event_key,event_id,event_id_char,event_ts
2022_05_27_abb08,2022_05_27,1,11,break_engaged,0
2022_05_27_abb08,2022_05_27,1,13,spout_extended,0
2022_05_27_abb08,2022_05_27,1,1,start_session,0
2022_05_27_abb08,2022_05_27,1,15,spout_retracted,0
2022_05_27_abb08,2022_05_27,1,13,spout_extended,8624
2022_05_27_abb08,2022_05_27,1,35,lick_05,8744
2022_05_27_abb08,2022_05_27,1,45,sol_onset_05,8744
2022_05_27_abb08,2022_05_27,1,14,sol_offset,8755
2022_05_27_abb08,2022_05_27,1,35,lick_05,8888
2022_05_27_abb08,2022_05_27,1,45,sol_onset_05,8888
2022_05_27_abb08,2022_05_27,1,14,sol_offset,8899
2022_05_27_abb08,2022_05_27,1,35,lick_05,9062
2022_05_27_abb08,2022_05_27,1,45,sol_onset_05,9062
2022_05_27_abb08,2022_05_27,1,14,sol_offset,9073
2022_05_27_abb08,2022_05_27,1,35,lick_05,9208
2022_05_27_abb08,2022_05_27,1,45,sol_onset_05,9208
2022_05_27_abb08,2022_05_27,1,14,sol_offset,9219
2022_05_27_abb08,2022_05_27,1,35,lick_05,9360
2022_05_27_abb08,2022_05_27,1,45,sol_onset_05,9360
2022_05_27_abb08,2022_05_27,1,14,sol_offset,9371
2022_05_27_abb08,2022_05_27,1,35,lick_05,9506
2022_05_27_abb08,2022_05_27,1,45,sol_onset_05,9506
2022_05_27_abb08,2022_05_27,1,14,sol_offset,9517
2022_05_27_abb08,2022_05_27,1,35,lick_05,9650
2022_05_27_abb08,2022_05_27,1,45,sol_onset_05,9650
2022_05_27_abb08,2022_05_27,1,14,sol_offset,9661
2022_05_27_abb08,2022_05_27,1,35,lick_05,9786
2022_05_27_abb08,2022_05_27,1,45,sol_onset_05,9786
2022_05_27_abb08,2022_05_27,1,14,sol_offset,9797
2022_05_27_abb08,2022_05_27,1,35,lick_05,9921
2022_05_27_abb08,2022_05_27,1,45,sol_onset_05,9921
2022_05_27_abb08,2022_05_27,1,14,sol_offset,9932
2022_05_27_abb08,2022_05_27,1,35,lick_05,10057
2022_05_27_abb08,2022_05_27,1,45,sol_onset_05,10057
