blockname,date,event_key,event_id,event_id_char,event_ts
2022_04_26_abb06,2022_04_26,1,11,break_engaged,0
2022_04_26_abb06,2022_04_26,1,13,spout_extended,0
2022_04_26_abb06,2022_04_26,1,1,start_session,0
2022_04_26_abb06,2022_04_26,1,15,spout_retracted,0
2022_04_26_abb06,2022_04_26,1,13,spout_extended,9046
2022_04_26_abb06,2022_04_26,1,15,spout_retracted,12046
2022_04_26_abb06,2022_04_26,1,11,break_engaged,12047
2022_04_26_abb06,2022_04_26,1,15,spout_retracted,12247
2022_04_26_abb06,2022_04_26,1,130,radial_in_pos,12947
2022_04_26_abb06,2022_04_26,1,13,spout_extended,20482
2022_04_26_abb06,2022_04_26,1,34,lick_04,22884
2022_04_26_abb06,2022_04_26,1,44,sol_onset_04,22884
2022_04_26_abb06,2022_04_26,1,14,sol_offset,22912
2022_04_26_abb06,2022_04_26,1,34,lick_04,22930
2022_04_26_abb06,2022_04_26,1,44,sol_onset_04,22930
2022_04_26_abb06,2022_04_26,1,14,sol_offset,22958
2022_04_26_abb06,2022_04_26,1,15,spout_retracted,23482
2022_04_26_abb06,2022_04_26,1,11,break_engaged,23483
2022_04_26_abb06,2022_04_26,1,15,spout_retracted,23683
2022_04_26_abb06,2022_04_26,1,130,radial_in_pos,24383
2022_04_26_abb06,2022_04_26,1,13,spout_extended,32021
2022_04_26_abb06,2022_04_26,1,32,lick_02,32421
2022_04_26_abb06,2022_04_26,1,42,sol_onset_02,32421
2022_04_26_abb06,2022_04_26,1,14,sol_offset,32455
2022_04_26_abb06,2022_04_26,1,32,lick_02,32537
2022_04_26_abb06,2022_04_26,1,42,sol_onset_02,32537
2022_04_26_abb06,2022_04_26,1,14,sol_offset,32571
2022_04_26_abb06,2022_04_26,1,32,lick_02,33028
2022_04_26_abb06,2022_04_26,1,42,sol_onset_02,33028
2022_04_26_abb06,2022_04_26,1,14,sol_offset,33062
2022_04_26_abb06,2022_04_26,1,32,lick_02,33253
2022_04_26_abb06,2022_04_26,1,42,sol_onset_02,33253
2022_04_26_abb06,2022_04_26,1,14,sol_offset,33287
2022_04_26_abb06,2022_04_26,1,32,lick_02,33373
2022_04_26_abb06,2022_04_26,1,42,sol_onset_02,33373
2022_04_26_abb06,2022_04_26,1,14,sol_offset,33408
2022_04_26_abb06,2022_04_26,1,32,lick_02,33492
2022_04_26_abb06,2022_04_26,1,42,sol_onset_02,33492
2022_04_26_abb06,2022_04_26,1,14,sol_offset,33526
2022_04_26_abb06,2022_04_26,1,32,lick_02,33604
2022_04_26_abb06,2022_04_26,1,42,sol_onset_02,33604
2022_04_26_abb06,2022_04_26,1,14,sol_offset,33638
